,id_x,name,artists,popularity,duration,type_x,explicit,date_added,date_released,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type_y,id_y,uri,track_href,analysis_url,duration_ms,time_signature
16,2YIT6nRniy0DCp7xkMH2LU,Sherrill,Mac DeMarco,44,149569,track,False,2021-09-29T07:26:37Z,2012-10-16,0.56,0.707,11,-6.541,1,0.034,0.0842,0.00315,0.0952,0.543,80.564,audio_features,2YIT6nRniy0DCp7xkMH2LU,spotify:track:2YIT6nRniy0DCp7xkMH2LU,https://api.spotify.com/v1/tracks/2YIT6nRniy0DCp7xkMH2LU,https://api.spotify.com/v1/audio-analysis/2YIT6nRniy0DCp7xkMH2LU,149570,4
17,56KPaXhRx8U6YB2stCJEgY,The Stars Keep On Calling My Name,Mac DeMarco,54,142769,track,False,2021-09-29T07:25:26Z,2012-10-16,0.686,0.721,7,-5.757,1,0.0349,0.0275,0.0104,0.36,0.614,136.635,audio_features,56KPaXhRx8U6YB2stCJEgY,spotify:track:56KPaXhRx8U6YB2stCJEgY,https://api.spotify.com/v1/tracks/56KPaXhRx8U6YB2stCJEgY,https://api.spotify.com/v1/audio-analysis/56KPaXhRx8U6YB2stCJEgY,142769,4
18,4Y2YPLqWyRaED3DjvlJSui,Annie,Mac DeMarco,47,190556,track,False,2021-09-29T07:24:40Z,2012-10-16,0.561,0.745,1,-7.5,0,0.0395,0.098,0.443,0.135,0.57,94.469,audio_features,4Y2YPLqWyRaED3DjvlJSui,spotify:track:4Y2YPLqWyRaED3DjvlJSui,https://api.spotify.com/v1/tracks/4Y2YPLqWyRaED3DjvlJSui,https://api.spotify.com/v1/audio-analysis/4Y2YPLqWyRaED3DjvlJSui,190557,4
19,3DICBZOMaEWbCxwUfPGcE5,Everywhereigo,Babyxsosa,66,135471,track,True,2021-09-16T02:42:28Z,2019-01-29,0.892,0.384,11,-12.975,0,0.407,0.0569,7.64e-05,0.105,0.512,140.091,audio_features,3DICBZOMaEWbCxwUfPGcE5,spotify:track:3DICBZOMaEWbCxwUfPGcE5,https://api.spotify.com/v1/tracks/3DICBZOMaEWbCxwUfPGcE5,https://api.spotify.com/v1/audio-analysis/3DICBZOMaEWbCxwUfPGcE5,135471,4
20,5ljCWsDlSyJ41kwqym2ORw,03' Bonnie & Clyde,JAY-Z,72,205560,track,True,2021-09-11T21:02:16Z,2002-11-12,0.759,0.678,9,-5.148,0,0.314,0.23,0.0,0.15,0.327,89.64,audio_features,5ljCWsDlSyJ41kwqym2ORw,spotify:track:5ljCWsDlSyJ41kwqym2ORw,https://api.spotify.com/v1/tracks/5ljCWsDlSyJ41kwqym2ORw,https://api.spotify.com/v1/audio-analysis/5ljCWsDlSyJ41kwqym2ORw,205560,4
21,3NqBxTOMCJ3zW9CIP51td4,Jugaste y Sufrí,Eslabon Armado,82,275194,track,False,2021-09-11T01:20:38Z,2020-12-18,0.39,0.499,7,-7.778,1,0.0381,0.632,0.000497,0.115,0.34,200.156,audio_features,3NqBxTOMCJ3zW9CIP51td4,spotify:track:3NqBxTOMCJ3zW9CIP51td4,https://api.spotify.com/v1/tracks/3NqBxTOMCJ3zW9CIP51td4,https://api.spotify.com/v1/audio-analysis/3NqBxTOMCJ3zW9CIP51td4,275194,1
22,2o5njMc2yUKRyXezphrlnS,Rollin Stone,Little Simz,47,219400,track,True,2021-09-08T06:31:55Z,2021-09-03,0.699,0.316,0,-10.925,1,0.428,0.155,0.0,0.105,0.595,130.759,audio_features,2o5njMc2yUKRyXezphrlnS,spotify:track:2o5njMc2yUKRyXezphrlnS,https://api.spotify.com/v1/tracks/2o5njMc2yUKRyXezphrlnS,https://api.spotify.com/v1/audio-analysis/2o5njMc2yUKRyXezphrlnS,219400,4
23,2lbX8Jt97ou14yL9rqG58C,Introvert,Little Simz,55,362653,track,True,2021-09-08T06:30:58Z,2021-09-03,0.313,0.87,1,-6.613,0,0.114,0.432,0.0191,0.116,0.117,92.685,audio_features,2lbX8Jt97ou14yL9rqG58C,spotify:track:2lbX8Jt97ou14yL9rqG58C,https://api.spotify.com/v1/tracks/2lbX8Jt97ou14yL9rqG58C,https://api.spotify.com/v1/audio-analysis/2lbX8Jt97ou14yL9rqG58C,362653,4
24,4WaaWczlVb1UJ24LILsR4C,Venom,Little Simz,63,154749,track,True,2021-09-08T06:30:06Z,2019-09-13,0.431,0.727,2,-5.996,1,0.138,0.389,0.0,0.393,0.482,140.01,audio_features,4WaaWczlVb1UJ24LILsR4C,spotify:track:4WaaWczlVb1UJ24LILsR4C,https://api.spotify.com/v1/tracks/4WaaWczlVb1UJ24LILsR4C,https://api.spotify.com/v1/audio-analysis/4WaaWczlVb1UJ24LILsR4C,154749,4
25,2ruY7BpsZRwr6UUzLeDSk1,Woman,Little Simz,61,269413,track,True,2021-09-08T06:29:34Z,2021-09-03,0.531,0.648,1,-7.638,1,0.209,0.712,0.000191,0.0973,0.799,86.739,audio_features,2ruY7BpsZRwr6UUzLeDSk1,spotify:track:2ruY7BpsZRwr6UUzLeDSk1,https://api.spotify.com/v1/tracks/2ruY7BpsZRwr6UUzLeDSk1,https://api.spotify.com/v1/audio-analysis/2ruY7BpsZRwr6UUzLeDSk1,269413,4
26,2Nq8gEPSjszcePWB7hS1zb,"Sans cesse, mon chéri",Domenique Dumont,54,247317,track,False,2021-09-08T06:20:56Z,2018-10-01,0.871,0.54,3,-10.385,1,0.0364,0.702,0.654,0.107,0.944,123.015,audio_features,2Nq8gEPSjszcePWB7hS1zb,spotify:track:2Nq8gEPSjszcePWB7hS1zb,https://api.spotify.com/v1/tracks/2Nq8gEPSjszcePWB7hS1zb,https://api.spotify.com/v1/audio-analysis/2Nq8gEPSjszcePWB7hS1zb,247317,4
27,2gbMPBrBVj3CuNTLp2dHYs,Off The Grid,Kanye West,8,339249,track,False,2021-09-07T20:23:32Z,2021-08-29,0.546,0.64,8,-5.582,1,0.37,0.0438,0.0,0.137,0.63,137.728,audio_features,2gbMPBrBVj3CuNTLp2dHYs,spotify:track:2gbMPBrBVj3CuNTLp2dHYs,https://api.spotify.com/v1/tracks/2gbMPBrBVj3CuNTLp2dHYs,https://api.spotify.com/v1/audio-analysis/2gbMPBrBVj3CuNTLp2dHYs,339250,4
28,7Bpx2vsWfQFBACRz4h3IqH,family ties (with Kendrick Lamar),Baby Keem,78,252069,track,True,2021-09-05T08:45:11Z,2021-08-27,0.711,0.611,1,-5.453,1,0.329,0.00575,0.0,0.231,0.144,134.14,audio_features,7Bpx2vsWfQFBACRz4h3IqH,spotify:track:7Bpx2vsWfQFBACRz4h3IqH,https://api.spotify.com/v1/tracks/7Bpx2vsWfQFBACRz4h3IqH,https://api.spotify.com/v1/audio-analysis/7Bpx2vsWfQFBACRz4h3IqH,252070,4
29,3Lk6M2ZsrGYiMZv1WYgphJ,Terres,Dialgo,6,160201,track,False,2021-09-04T17:12:43Z,2021-07-21,0.617,0.751,9,-7.035,0,0.0655,0.0714,0.853,0.493,0.761,114.136,audio_features,3Lk6M2ZsrGYiMZv1WYgphJ,spotify:track:3Lk6M2ZsrGYiMZv1WYgphJ,https://api.spotify.com/v1/tracks/3Lk6M2ZsrGYiMZv1WYgphJ,https://api.spotify.com/v1/audio-analysis/3Lk6M2ZsrGYiMZv1WYgphJ,160201,4
30,1V0gsPsS1BMzAprIDi0J6Z,On the Way to the Market,Dialgo,3,131850,track,False,2021-09-04T16:50:27Z,2020-10-23,0.653,0.736,10,-9.543,0,0.041,0.00911,0.919,0.0612,0.952,100.049,audio_features,1V0gsPsS1BMzAprIDi0J6Z,spotify:track:1V0gsPsS1BMzAprIDi0J6Z,https://api.spotify.com/v1/tracks/1V0gsPsS1BMzAprIDi0J6Z,https://api.spotify.com/v1/audio-analysis/1V0gsPsS1BMzAprIDi0J6Z,131850,4
31,11yN6oWrPPJXafJCUkSz2e,Don’t Wait,Mapei,39,215648,track,False,2021-09-04T16:47:14Z,2014-01-01,0.748,0.496,7,-6.119,1,0.0557,0.0825,0.0,0.163,0.333,98.971,audio_features,11yN6oWrPPJXafJCUkSz2e,spotify:track:11yN6oWrPPJXafJCUkSz2e,https://api.spotify.com/v1/tracks/11yN6oWrPPJXafJCUkSz2e,https://api.spotify.com/v1/audio-analysis/11yN6oWrPPJXafJCUkSz2e,215649,4
32,4J95SuEpPSrlmeWD8WxsK5,Jézébel,Charles Aznavour,34,173373,track,False,2021-08-31T17:38:51Z,1955,0.374,0.208,2,-14.159,0,0.0367,0.854,0.0,0.456,0.411,151.867,audio_features,4J95SuEpPSrlmeWD8WxsK5,spotify:track:4J95SuEpPSrlmeWD8WxsK5,https://api.spotify.com/v1/tracks/4J95SuEpPSrlmeWD8WxsK5,https://api.spotify.com/v1/audio-analysis/4J95SuEpPSrlmeWD8WxsK5,173373,4
33,1lSyZ2SjkS9iJyQmUnUbuc,Loose Change (feat. Earl Sweatshirt),The Alchemist,44,118398,track,True,2021-08-30T22:56:47Z,2021-04-28,0.506,0.628,9,-8.167,1,0.175,0.146,2.91e-05,0.135,0.363,86.131,audio_features,1lSyZ2SjkS9iJyQmUnUbuc,spotify:track:1lSyZ2SjkS9iJyQmUnUbuc,https://api.spotify.com/v1/tracks/1lSyZ2SjkS9iJyQmUnUbuc,https://api.spotify.com/v1/audio-analysis/1lSyZ2SjkS9iJyQmUnUbuc,118399,4
34,3onYsG7nB3FwEVHYYWCrIM,No Child Left Behind,Kanye West,6,178061,track,False,2021-08-29T18:45:24Z,2021-08-29,0.161,0.327,1,-8.059,0,0.0341,0.00632,0.792,0.138,0.0815,135.382,audio_features,3onYsG7nB3FwEVHYYWCrIM,spotify:track:3onYsG7nB3FwEVHYYWCrIM,https://api.spotify.com/v1/tracks/3onYsG7nB3FwEVHYYWCrIM,https://api.spotify.com/v1/audio-analysis/3onYsG7nB3FwEVHYYWCrIM,178061,3
35,2Rd4eJ4KwXQQn2sMSToyUM,Moon,Kanye West,7,156091,track,False,2021-08-29T18:42:45Z,2021-08-29,0.319,0.236,5,-9.644,1,0.0318,0.898,1.62e-05,0.272,0.254,162.351,audio_features,2Rd4eJ4KwXQQn2sMSToyUM,spotify:track:2Rd4eJ4KwXQQn2sMSToyUM,https://api.spotify.com/v1/tracks/2Rd4eJ4KwXQQn2sMSToyUM,https://api.spotify.com/v1/audio-analysis/2Rd4eJ4KwXQQn2sMSToyUM,156091,4
36,0RbW8kWozrVSIGb4V13o0o,Hurricane,Kanye West,35,243187,track,False,2021-08-29T18:38:00Z,2021-08-29,0.587,0.561,0,-6.569,1,0.146,0.0466,0.0,0.109,0.351,80.009,audio_features,0RbW8kWozrVSIGb4V13o0o,spotify:track:0RbW8kWozrVSIGb4V13o0o,https://api.spotify.com/v1/tracks/0RbW8kWozrVSIGb4V13o0o,https://api.spotify.com/v1/audio-analysis/0RbW8kWozrVSIGb4V13o0o,243187,4
37,34kfMYJHLe5w352VsZ5hJ0,The Man with the Axe,Lorde,1,255890,track,False,2021-08-22T04:29:03Z,2021-08-20,0.544,0.114,4,-16.061,1,0.0337,0.95,9.4e-06,0.169,0.142,78.024,audio_features,34kfMYJHLe5w352VsZ5hJ0,spotify:track:34kfMYJHLe5w352VsZ5hJ0,https://api.spotify.com/v1/tracks/34kfMYJHLe5w352VsZ5hJ0,https://api.spotify.com/v1/audio-analysis/34kfMYJHLe5w352VsZ5hJ0,255890,4
38,6Uj1ctrBOjOas8xZXGqKk4,Woman,Doja Cat,91,172626,track,True,2021-08-22T04:23:34Z,2021-06-25,0.824,0.764,5,-4.175,0,0.0854,0.0888,0.00294,0.117,0.881,107.998,audio_features,6Uj1ctrBOjOas8xZXGqKk4,spotify:track:6Uj1ctrBOjOas8xZXGqKk4,https://api.spotify.com/v1/tracks/6Uj1ctrBOjOas8xZXGqKk4,https://api.spotify.com/v1/audio-analysis/6Uj1ctrBOjOas8xZXGqKk4,172627,4
39,6RB9YvNyP0RZfCUcMtZELH,Freedom,Pharrell Williams,63,162466,track,False,2021-08-21T22:09:41Z,2015-07-02,0.428,0.559,1,-6.374,0,0.067,0.395,3.56e-05,0.136,0.607,86.459,audio_features,6RB9YvNyP0RZfCUcMtZELH,spotify:track:6RB9YvNyP0RZfCUcMtZELH,https://api.spotify.com/v1/tracks/6RB9YvNyP0RZfCUcMtZELH,https://api.spotify.com/v1/audio-analysis/6RB9YvNyP0RZfCUcMtZELH,162467,4
40,3Vi5XqYrmQgOYBajMWSvCi,Need to Know,Doja Cat,87,210560,track,True,2021-08-14T18:58:16Z,2021-06-25,0.664,0.609,1,-6.509,1,0.0707,0.304,0.0,0.0926,0.194,130.041,audio_features,3Vi5XqYrmQgOYBajMWSvCi,spotify:track:3Vi5XqYrmQgOYBajMWSvCi,https://api.spotify.com/v1/tracks/3Vi5XqYrmQgOYBajMWSvCi,https://api.spotify.com/v1/audio-analysis/3Vi5XqYrmQgOYBajMWSvCi,210560,4
41,0Gfg7xE8RfmCXdtCAGVVUD,133 (Ode to Freshman),Chuck Sutton,47,98274,track,False,2021-08-10T04:59:55Z,2019-10-18,0.377,0.676,10,-6.965,0,0.294,0.452,0.000198,0.696,0.536,82.305,audio_features,0Gfg7xE8RfmCXdtCAGVVUD,spotify:track:0Gfg7xE8RfmCXdtCAGVVUD,https://api.spotify.com/v1/tracks/0Gfg7xE8RfmCXdtCAGVVUD,https://api.spotify.com/v1/audio-analysis/0Gfg7xE8RfmCXdtCAGVVUD,98275,4
42,59Y2GLn55BVjX3UTMUDtTP,You've Got The Love - Jamie xx Rework,Florence + The Machine,58,342990,track,False,2021-08-07T04:20:01Z,2009-09-28,0.702,0.502,0,-7.439,1,0.098,0.11,0.459,0.0846,0.383,129.991,audio_features,59Y2GLn55BVjX3UTMUDtTP,spotify:track:59Y2GLn55BVjX3UTMUDtTP,https://api.spotify.com/v1/tracks/59Y2GLn55BVjX3UTMUDtTP,https://api.spotify.com/v1/audio-analysis/59Y2GLn55BVjX3UTMUDtTP,342990,4
43,5YafdAyEYVePLz5QGCeD44,Galatea's Guitar,Gábor Szabó,0,340906,track,False,2021-07-27T22:46:34Z,2017-01-01,0.572,0.403,8,-12.681,1,0.0531,0.356,0.726,0.18,0.0877,93.306,audio_features,5YafdAyEYVePLz5QGCeD44,spotify:track:5YafdAyEYVePLz5QGCeD44,https://api.spotify.com/v1/tracks/5YafdAyEYVePLz5QGCeD44,https://api.spotify.com/v1/audio-analysis/5YafdAyEYVePLz5QGCeD44,340907,4
44,1vs9g2VMufTkVbWBqtucp0,For Every Voice That Never Sang,Kishi Bashi,32,227615,track,False,2021-07-27T05:05:14Z,2021-07-01,0.347,0.293,0,-10.332,1,0.0296,0.88,0.00975,0.0948,0.303,93.195,audio_features,1vs9g2VMufTkVbWBqtucp0,spotify:track:1vs9g2VMufTkVbWBqtucp0,https://api.spotify.com/v1/tracks/1vs9g2VMufTkVbWBqtucp0,https://api.spotify.com/v1/audio-analysis/1vs9g2VMufTkVbWBqtucp0,227616,4
45,7x3vcsxOTWQm3FxRrUEqzv,Capitalize Off Pain,Big $tunt,50,149681,track,True,2021-07-26T05:32:25Z,2020-09-07,0.948,0.33,11,-11.571,1,0.617,0.0761,0.0,0.0592,0.835,125.026,audio_features,7x3vcsxOTWQm3FxRrUEqzv,spotify:track:7x3vcsxOTWQm3FxRrUEqzv,https://api.spotify.com/v1/tracks/7x3vcsxOTWQm3FxRrUEqzv,https://api.spotify.com/v1/audio-analysis/7x3vcsxOTWQm3FxRrUEqzv,149682,4
46,6ZthdsKjWtiCxnxbhs74vF,Drip or Drown,Gunna,74,126168,track,True,2021-07-26T05:31:25Z,2017-11-30,0.952,0.478,5,-8.52,0,0.361,0.774,0.0,0.112,0.568,118.008,audio_features,6ZthdsKjWtiCxnxbhs74vF,spotify:track:6ZthdsKjWtiCxnxbhs74vF,https://api.spotify.com/v1/tracks/6ZthdsKjWtiCxnxbhs74vF,https://api.spotify.com/v1/audio-analysis/6ZthdsKjWtiCxnxbhs74vF,126168,4
47,7MmMrA1QIDbclw2LBirLwd,Eu Com Você,Rodrigo Amarante,28,212973,track,False,2021-07-18T00:47:26Z,2021-07-16,0.696,0.769,11,-7.662,0,0.0416,0.705,0.865,0.0648,0.606,136.008,audio_features,7MmMrA1QIDbclw2LBirLwd,spotify:track:7MmMrA1QIDbclw2LBirLwd,https://api.spotify.com/v1/tracks/7MmMrA1QIDbclw2LBirLwd,https://api.spotify.com/v1/audio-analysis/7MmMrA1QIDbclw2LBirLwd,212973,4
48,7E2fKN50TYSjntUxV0hK8q,Um Milhão,Rodrigo Amarante,30,260631,track,False,2021-07-18T00:47:25Z,2021-07-16,0.618,0.5,8,-8.914,0,0.0267,0.476,0.651,0.0924,0.392,114.044,audio_features,7E2fKN50TYSjntUxV0hK8q,spotify:track:7E2fKN50TYSjntUxV0hK8q,https://api.spotify.com/v1/tracks/7E2fKN50TYSjntUxV0hK8q,https://api.spotify.com/v1/audio-analysis/7E2fKN50TYSjntUxV0hK8q,260633,3
49,7s1qw6n2jcdBsJPsMQFTK5,Sky Beneath,Rodrigo Amarante,28,241671,track,False,2021-07-16T04:48:38Z,2021-07-16,0.577,0.526,8,-10.367,0,0.0606,0.264,0.19,0.066,0.622,129.335,audio_features,7s1qw6n2jcdBsJPsMQFTK5,spotify:track:7s1qw6n2jcdBsJPsMQFTK5,https://api.spotify.com/v1/tracks/7s1qw6n2jcdBsJPsMQFTK5,https://api.spotify.com/v1/audio-analysis/7s1qw6n2jcdBsJPsMQFTK5,241672,3
0,2XMEXsO01aTtBYW6cQZQjp,Tao,Rodrigo Amarante,31,272151,track,False,2021-07-16T04:46:58Z,2021-07-16,0.521,0.58,11,-8.019,0,0.0338,0.771,0.879,0.112,0.619,121.009,audio_features,2XMEXsO01aTtBYW6cQZQjp,spotify:track:2XMEXsO01aTtBYW6cQZQjp,https://api.spotify.com/v1/tracks/2XMEXsO01aTtBYW6cQZQjp,https://api.spotify.com/v1/audio-analysis/2XMEXsO01aTtBYW6cQZQjp,272151,4
1,0qDV5JsSDAfAoydxPZ8zA5,Tanto,Rodrigo Amarante,31,238975,track,False,2021-07-16T04:45:18Z,2021-07-16,0.538,0.705,7,-7.943,0,0.0302,0.23,0.782,0.14,0.96,138.201,audio_features,0qDV5JsSDAfAoydxPZ8zA5,spotify:track:0qDV5JsSDAfAoydxPZ8zA5,https://api.spotify.com/v1/tracks/0qDV5JsSDAfAoydxPZ8zA5,https://api.spotify.com/v1/audio-analysis/0qDV5JsSDAfAoydxPZ8zA5,238976,3
2,2HMrBFAcxUrwberkpwNku7,I Can't Wait,Rodrigo Amarante,17,217768,track,False,2021-07-12T06:15:18Z,2021-06-16,0.568,0.553,4,-10.296,0,0.027,0.612,0.617,0.163,0.473,114.262,audio_features,2HMrBFAcxUrwberkpwNku7,spotify:track:2HMrBFAcxUrwberkpwNku7,https://api.spotify.com/v1/tracks/2HMrBFAcxUrwberkpwNku7,https://api.spotify.com/v1/audio-analysis/2HMrBFAcxUrwberkpwNku7,217768,4
3,5QYSGcJw2lamJY3VkL5W2m,Eloise,Peter McPoland,49,181840,track,False,2021-07-12T06:10:51Z,2021-01-27,0.572,0.521,4,-7.659,1,0.024,0.163,0.0,0.09,0.365,92.949,audio_features,5QYSGcJw2lamJY3VkL5W2m,spotify:track:5QYSGcJw2lamJY3VkL5W2m,https://api.spotify.com/v1/tracks/5QYSGcJw2lamJY3VkL5W2m,https://api.spotify.com/v1/audio-analysis/5QYSGcJw2lamJY3VkL5W2m,181840,4
4,2AEG5aLfh28TQ6vVCYVJo8,Te Lo Pido A Gritos,Zacarias Ferreira,37,216573,track,False,2021-07-12T05:58:45Z,2012,0.809,0.832,6,-3.77,0,0.0294,0.624,0.0183,0.064,0.902,138.023,audio_features,2AEG5aLfh28TQ6vVCYVJo8,spotify:track:2AEG5aLfh28TQ6vVCYVJo8,https://api.spotify.com/v1/tracks/2AEG5aLfh28TQ6vVCYVJo8,https://api.spotify.com/v1/audio-analysis/2AEG5aLfh28TQ6vVCYVJo8,216573,4
5,1cTPxRjuv4LE7N3unxy589,Tango,Rodrigo Amarante,32,222493,track,False,2021-07-08T22:49:45Z,2021-07-08,0.566,0.646,5,-9.456,1,0.0308,0.646,0.581,0.168,0.572,114.844,audio_features,1cTPxRjuv4LE7N3unxy589,spotify:track:1cTPxRjuv4LE7N3unxy589,https://api.spotify.com/v1/tracks/1cTPxRjuv4LE7N3unxy589,https://api.spotify.com/v1/audio-analysis/1cTPxRjuv4LE7N3unxy589,222494,4
6,2xizRhme7pYeITbH1NLLGt,"Tchaikovsky: Swan Lake, Op. 20, Act II: No. 10, Scene. Moderato",Pyotr Ilyich Tchaikovsky,64,166866,track,False,2021-07-05T03:45:13Z,1976,0.136,0.164,4,-18.756,0,0.0364,0.911,0.916,0.109,0.071,58.303,audio_features,2xizRhme7pYeITbH1NLLGt,spotify:track:2xizRhme7pYeITbH1NLLGt,https://api.spotify.com/v1/tracks/2xizRhme7pYeITbH1NLLGt,https://api.spotify.com/v1/audio-analysis/2xizRhme7pYeITbH1NLLGt,166867,4
7,0R4uAhlkr1I8EgPxqBwzBs,Just a waste,PinkPantheress,0,127406,track,False,2021-07-04T05:59:58Z,2021-02-05,0.743,0.67,6,-9.34,0,0.0598,0.247,0.0125,0.0498,0.662,108.112,audio_features,0R4uAhlkr1I8EgPxqBwzBs,spotify:track:0R4uAhlkr1I8EgPxqBwzBs,https://api.spotify.com/v1/tracks/0R4uAhlkr1I8EgPxqBwzBs,https://api.spotify.com/v1/audio-analysis/0R4uAhlkr1I8EgPxqBwzBs,127406,4
8,0DwVfCYLrVXgvejYbWwZAd,Break It Off,PinkPantheress,67,95317,track,False,2021-07-04T05:14:21Z,2021-06-04,0.544,0.888,6,-5.003,0,0.116,0.00311,7.8e-06,0.076,0.746,171.69,audio_features,0DwVfCYLrVXgvejYbWwZAd,spotify:track:0DwVfCYLrVXgvejYbWwZAd,https://api.spotify.com/v1/tracks/0DwVfCYLrVXgvejYbWwZAd,https://api.spotify.com/v1/audio-analysis/0DwVfCYLrVXgvejYbWwZAd,95318,4
9,7CIERzyqIwLVKGp00YbHRO,Pain,PinkPantheress,71,98544,track,False,2021-07-04T05:14:03Z,2021-06-07,0.829,0.617,1,-8.497,1,0.14,0.227,0.00306,0.0618,0.81,125.605,audio_features,7CIERzyqIwLVKGp00YbHRO,spotify:track:7CIERzyqIwLVKGp00YbHRO,https://api.spotify.com/v1/tracks/7CIERzyqIwLVKGp00YbHRO,https://api.spotify.com/v1/audio-analysis/7CIERzyqIwLVKGp00YbHRO,98544,4
10,6ZJqCviTotiIujl1rfcL53,Passion,PinkPantheress,62,138268,track,False,2021-07-04T05:13:52Z,2021-07-01,0.699,0.628,0,-5.163,0,0.0369,0.49,0.782,0.101,0.607,79.968,audio_features,6ZJqCviTotiIujl1rfcL53,spotify:track:6ZJqCviTotiIujl1rfcL53,https://api.spotify.com/v1/tracks/6ZJqCviTotiIujl1rfcL53,https://api.spotify.com/v1/audio-analysis/6ZJqCviTotiIujl1rfcL53,138268,4
11,2zk7TQx9Xa4yxYmsjgDCPp,Somehow.,Phony Ppl,52,230973,track,False,2021-06-26T04:32:12Z,2015-01-13,0.502,0.399,11,-9.934,1,0.0295,0.719,0.00363,0.645,0.124,92.904,audio_features,2zk7TQx9Xa4yxYmsjgDCPp,spotify:track:2zk7TQx9Xa4yxYmsjgDCPp,https://api.spotify.com/v1/tracks/2zk7TQx9Xa4yxYmsjgDCPp,https://api.spotify.com/v1/audio-analysis/2zk7TQx9Xa4yxYmsjgDCPp,230973,4
12,2x5Frs6ts14U4MSLrQQlXg,Why iii Love The Moon.,Phony Ppl,61,331826,track,False,2021-06-26T04:31:54Z,2015-01-13,0.706,0.483,1,-7.929,1,0.0393,0.547,1.94e-06,0.136,0.663,92.002,audio_features,2x5Frs6ts14U4MSLrQQlXg,spotify:track:2x5Frs6ts14U4MSLrQQlXg,https://api.spotify.com/v1/tracks/2x5Frs6ts14U4MSLrQQlXg,https://api.spotify.com/v1/audio-analysis/2x5Frs6ts14U4MSLrQQlXg,331827,4
13,3stWWPN41byqp8loPdy92u,Master of None,Beach House,60,199413,track,False,2021-06-25T20:58:14Z,2006-10-03,0.492,0.344,5,-15.259,1,0.0259,0.674,0.531,0.0933,0.247,86.485,audio_features,3stWWPN41byqp8loPdy92u,spotify:track:3stWWPN41byqp8loPdy92u,https://api.spotify.com/v1/tracks/3stWWPN41byqp8loPdy92u,https://api.spotify.com/v1/audio-analysis/3stWWPN41byqp8loPdy92u,199414,4
14,2LZ2CNbcbJrwh53pitRgom,Silver Soul,Beach House,65,298680,track,False,2021-06-25T20:57:38Z,2010-01-26,0.356,0.67,2,-5.825,1,0.0324,0.467,0.000106,0.288,0.117,135.032,audio_features,2LZ2CNbcbJrwh53pitRgom,spotify:track:2LZ2CNbcbJrwh53pitRgom,https://api.spotify.com/v1/tracks/2LZ2CNbcbJrwh53pitRgom,https://api.spotify.com/v1/audio-analysis/2LZ2CNbcbJrwh53pitRgom,298680,4
15,670BIrYzDrlqg7XidMoYSt,Attracted to you,PinkPantheress,0,67638,track,False,2021-06-25T17:37:46Z,2021-02-05,0.737,0.62,6,-10.445,1,0.201,0.0499,0.003,0.0604,0.774,114.251,audio_features,670BIrYzDrlqg7XidMoYSt,spotify:track:670BIrYzDrlqg7XidMoYSt,https://api.spotify.com/v1/tracks/670BIrYzDrlqg7XidMoYSt,https://api.spotify.com/v1/audio-analysis/670BIrYzDrlqg7XidMoYSt,67638,4
16,1gPeJMO7Az6ZtzHiaKUTWb,Opendoors,Jitwam,52,162102,track,False,2021-06-25T01:19:25Z,2019-05-03,0.725,0.521,9,-10.248,0,0.136,0.565,0.275,0.178,0.403,114.038,audio_features,1gPeJMO7Az6ZtzHiaKUTWb,spotify:track:1gPeJMO7Az6ZtzHiaKUTWb,https://api.spotify.com/v1/tracks/1gPeJMO7Az6ZtzHiaKUTWb,https://api.spotify.com/v1/audio-analysis/1gPeJMO7Az6ZtzHiaKUTWb,162102,4
17,3KdoeNlEN0BoAKWzaRLNZa,Solar Power,Lorde,20,192621,track,False,2021-06-11T21:29:05Z,2021-06-10,0.735,0.47,4,-9.405,1,0.1,0.266,0.000105,0.32,0.897,87.971,audio_features,3KdoeNlEN0BoAKWzaRLNZa,spotify:track:3KdoeNlEN0BoAKWzaRLNZa,https://api.spotify.com/v1/tracks/3KdoeNlEN0BoAKWzaRLNZa,https://api.spotify.com/v1/audio-analysis/3KdoeNlEN0BoAKWzaRLNZa,192621,4
18,6LgJvl0Xdtc73RJ1mmpotq,Paranoid Android,Radiohead,68,387213,track,False,2021-06-05T17:56:18Z,1997-05-28,0.251,0.848,5,-6.501,1,0.0579,0.0377,0.00591,0.0545,0.207,163.709,audio_features,6LgJvl0Xdtc73RJ1mmpotq,spotify:track:6LgJvl0Xdtc73RJ1mmpotq,https://api.spotify.com/v1/tracks/6LgJvl0Xdtc73RJ1mmpotq,https://api.spotify.com/v1/audio-analysis/6LgJvl0Xdtc73RJ1mmpotq,387213,4
19,15OjBeqNX3bShsGYQbteRv,La Tóxica,Farruko,69,180520,track,False,2021-05-31T04:42:17Z,2020-07-24,0.659,0.701,9,-4.107,1,0.164,0.0882,0.0,0.0866,0.623,91.97,audio_features,15OjBeqNX3bShsGYQbteRv,spotify:track:15OjBeqNX3bShsGYQbteRv,https://api.spotify.com/v1/tracks/15OjBeqNX3bShsGYQbteRv,https://api.spotify.com/v1/audio-analysis/15OjBeqNX3bShsGYQbteRv,180520,4
